Signal_Strength,Distance,Channel_Frequency,Jamming_Likelihood
-97.1217323686661,430.56275442102196,2.4GHz,1
-24.486274432638098,161.78464576074165,2.4GHz,0
-37.96904486465353,485.9357555502301,5GHz,0
-29.59202319007764,67.75145325308736,5GHz,0
-78.70358384910892,479.5430743939266,2.4GHz,1
-86.36285244132303,54.59578537243332,2.4GHz,0
-98.5455334332118,123.20770759405913,5GHz,0
-64.9412441193403,32.82417162240538,2.4GHz,0
-41.008231314536694,355.5054418531075,5GHz,0
-60.77559549002677,426.646380920178,2.4GHz,1
-56.252507797627096,222.69483008983042,2.4GHz,1
-9.584130550625162,464.9758167707905,2.4GHz,0
-65.17445329766997,299.2465451602438,2.4GHz,1
-48.60105108401892,318.7034963687964,5GHz,0
-21.6346987258857,424.25540883337726,5GHz,0
-60.34572176787299,155.43210047540106,2.4GHz,0
-37.79132997721265,183.59020345053665,2.4GHz,0
-13.76362912532548,453.91644040537574,2.4GHz,0
-5.047937634235794,451.47211305899424,2.4GHz,0
-85.2926519070962,488.47656033842674,5GHz,1
-7.341237483850563,451.90077505641887,5GHz,0
-50.78837069204618,72.41229765634684,2.4GHz,0
-74.17556117010416,413.6249002071238,5GHz,1
-54.086424376173866,210.8208542737011,5GHz,1
-1.9967424714522934,495.49266441350954,2.4GHz,0
-50.73819060071304,241.41767252111254,2.4GHz,1
-67.12483897124918,281.3796804260881,2.4GHz,1
-36.65991456832742,269.5897084758313,5GHz,0
-75.9854381221807,167.6511446305561,5GHz,0
-92.4136671891336,46.7608235575299,5GHz,0
-87.11202780893508,448.8691028969401,5GHz,1
-87.19541610422276,403.31114813788054,2.4GHz,1
-84.80973064877057,78.36812247423795,2.4GHz,0
-86.11728273505898,390.6164529615357,2.4GHz,1
-35.91252551967854,316.6648663647989,5GHz,0
-81.81199156008552,210.48045607963493,2.4GHz,1
-65.43327166761368,134.47036305682573,2.4GHz,0
-10.321159009398812,431.2671039160939,5GHz,0
-52.60383597371276,353.092247054086,2.4GHz,1
-33.24422614789728,278.39255563987706,5GHz,0
-82.76801287983702,308.6885816102474,5GHz,1
-80.77109811913292,54.62242922026868,2.4GHz,0
-95.91313837335211,242.22068284648404,2.4GHz,1
-83.10649369278354,104.91314346499398,5GHz,0
-72.14096609680414,112.10800271432443,2.4GHz,0
-82.29895157232532,334.0389415205647,2.4GHz,1
-91.12974662429444,456.51551439880114,5GHz,1
-87.93641288993992,207.84073913438982,2.4GHz,1
-53.922123196727426,111.79714377597328,5GHz,0
-79.36662815942074,327.8859992459606,5GHz,1
-63.57301389519245,436.8816527116557,5GHz,1
-49.65827291451431,376.6762125500205,5GHz,0
-30.960517137063476,435.6910429629277,2.4GHz,0
-96.06878601589011,272.91178879529167,2.4GHz,1
-20.058960109095736,378.41935974090353,2.4GHz,0
-37.20996105090922,78.63163408587887,5GHz,0
-91.82409680511282,180.65456152796384,2.4GHz,0
-12.642137589322274,200.879090595946,5GHz,0
-7.9127599468186816,260.534915660557,5GHz,0
-93.89220401451362,465.2474165258436,2.4GHz,1
-72.31223518527963,438.4053145088654,2.4GHz,1
-19.379872020693867,75.91749122170042,5GHz,0
-25.17403096163416,94.66692942240697,5GHz,0
-81.54789806436227,185.24386929856655,5GHz,0
-79.06506766632897,152.4644942864302,5GHz,0
-62.9527897208618,311.23776704656854,2.4GHz,1
-51.54770148089787,452.360263404627,2.4GHz,1
-38.174522846970405,481.5228554195675,2.4GHz,0
-63.108636043022756,330.26544674226096,5GHz,1
-53.74652838668521,420.6980086865325,5GHz,1
-25.252906186624344,267.34907811309057,2.4GHz,0
-96.33167971094021,112.08020396141946,2.4GHz,0
-74.75630556559793,267.0973219258039,2.4GHz,1
-28.665041411544763,281.990474704449,5GHz,0
-10.479316231280066,373.80420646464273,5GHz,0
-48.832255788433386,117.74266495660106,5GHz,0
-46.788651473468434,190.47208722249854,2.4GHz,0
-89.28279886602239,188.3734599151375,2.4GHz,0
-55.258763317654534,480.1254019131708,2.4GHz,1
-46.738273354497686,227.53303056009227,2.4GHz,0
-75.75294963652703,379.99604397609176,2.4GHz,1
-73.0756769050619,377.89757687347515,2.4GHz,1
-62.271583689537735,140.11665055358827,5GHz,0
-97.99288022222737,290.2161477921487,2.4GHz,1
-67.79208344168217,448.20841772613755,2.4GHz,1
-78.85519930034553,242.84688253390522,5GHz,1
-67.25026478220853,473.1075785978476,5GHz,1
-88.02378681807488,115.08453236883918,5GHz,0
-10.947271926010501,46.33796182927506,5GHz,0
-40.640754644595134,446.8123978409272,5GHz,0
-32.08976808555104,425.3637870014862,5GHz,0
-21.082876139266176,496.3690392075839,2.4GHz,0
-50.15578010709427,342.90280917508875,2.4GHz,1
-91.30797119125764,468.9770840669033,2.4GHz,1
-46.28934581814522,415.20502229121433,2.4GHz,0
-41.31588819791209,423.76890322884253,5GHz,0
-25.456052581567008,288.87936952259145,5GHz,0
-56.83404537703206,197.35865297918832,2.4GHz,0
-87.24196972044362,467.9334555462081,5GHz,1
-71.62240942012755,221.7374160517883,5GHz,1
-63.69177036013649,274.02148995233784,2.4GHz,1
-35.40827586683987,228.59601049134199,2.4GHz,0
-42.922169533108814,286.7609738404966,2.4GHz,0
-64.39032741021538,240.54748870624033,2.4GHz,1
-1.3484751207020338,33.50410370394318,2.4GHz,0
-39.422518064311284,442.2036111437723,2.4GHz,0
-76.27732082640055,227.7529712687272,2.4GHz,1
-89.82175273795963,298.5823877686009,2.4GHz,1
-84.71408608156679,78.20202335141364,5GHz,0
-75.40422716154919,11.660045511493177,2.4GHz,0
-83.93186267404442,130.19214588538506,5GHz,0
-81.34329759486943,355.2471557453416,2.4GHz,1
-71.49048313061529,58.60531975531051,5GHz,0
-82.66264047052452,455.3548457893692,2.4GHz,1
-10.323457537357484,115.36105898453044,2.4GHz,0
-91.97662543383578,110.25087100297014,2.4GHz,0
-47.548861042974536,98.9389011945328,2.4GHz,0
-58.96031730103385,16.851039355968727,2.4GHz,0
-1.7621383091393596,388.18467955433493,5GHz,0
-88.79610978319477,438.76692031017666,2.4GHz,1
-60.214440095425836,310.93972428193746,2.4GHz,1
-3.052956672463111,102.21799102313253,2.4GHz,0
-13.449287410601968,149.78621850103107,5GHz,0
-18.292792905072005,243.204081708832,5GHz,0
-74.20971729550601,477.62951629541743,5GHz,1
-82.91124126099342,131.20217219069397,5GHz,0
-33.135678007556905,368.50649292074513,5GHz,0
-7.062401087241426,225.32962941353097,5GHz,0
-44.32371069860702,155.9452006964107,2.4GHz,0
-42.838731053010015,233.39880914083574,2.4GHz,0
-72.00209063397159,44.89129159520394,2.4GHz,0
-23.050706680806314,401.35681175587763,5GHz,0
-81.29562514424767,129.2179447116539,2.4GHz,0
-67.63207635957563,365.4519403645555,2.4GHz,1
-57.45635613835832,43.49070200961541,5GHz,0
-49.2389621315545,477.99829252118616,2.4GHz,0
-75.75902675849198,104.57734284879233,2.4GHz,0
-88.51631752607965,442.5436173414694,2.4GHz,1
-38.93799575583674,406.6418727115629,5GHz,0
-71.13694467597442,484.2513627998938,5GHz,1
-41.876177857738774,244.16642386341732,2.4GHz,0
-84.56372847257977,366.42467398451623,2.4GHz,1
-51.885989814518254,191.6482219485142,5GHz,0
-46.741056744841416,100.34043662964997,5GHz,0
-94.81764631775731,227.10720713738993,5GHz,1
-66.33957218060795,91.2170175403429,5GHz,0
-86.55853230610258,491.2018651653281,2.4GHz,1
-93.66250295272323,57.160780658951026,5GHz,0
-1.0039767610054753,298.713744491784,2.4GHz,0
-67.7646155025277,316.9672890744874,5GHz,1
-19.012555414536507,273.6589760082866,2.4GHz,0
-74.53593452362361,334.47108399879846,5GHz,1
-31.84972777760707,66.92857975582656,5GHz,0
-23.97721401103135,281.95907686059263,5GHz,0
-40.43612593921557,150.73415985240715,2.4GHz,0
-52.84238114498416,470.68627101751775,2.4GHz,1
-58.81590858527315,383.4151101854656,2.4GHz,1
-65.11317334570046,486.5320962582739,2.4GHz,1
-7.047085575217409,28.402474172692877,5GHz,0
-16.938059221227093,149.71525583854725,5GHz,0
-3.497308933348748,105.757067452791,5GHz,0
-87.57027765144552,15.465747782796946,2.4GHz,0
-26.913252479635574,128.7396078206975,5GHz,0
-6.165954317896222,342.6002319250102,5GHz,0
-81.87669338343399,123.23357184593858,5GHz,0
-93.35037326332225,259.4116882864829,2.4GHz,1
-25.88793507099409,445.03087633284935,2.4GHz,0
-42.55268868200881,349.94138097104684,5GHz,0
-15.8171223241728,203.36824425395565,2.4GHz,0
-86.02276233737105,192.50978006693308,2.4GHz,0
-20.47326881401098,233.3105488641575,5GHz,0
-79.83726799522555,96.75030611935412,5GHz,0
-83.63440571342954,320.66037603383415,2.4GHz,1
-83.5734202069007,188.43488136125669,2.4GHz,0
-18.54252797686179,427.6590211384014,5GHz,0
-33.480277930379984,380.71080342833,5GHz,0
-47.69345752308807,309.1514504051584,5GHz,0
-64.11695158764975,188.45908909826287,5GHz,0
-12.27994591868918,112.86659752000735,5GHz,0
-60.755489257736464,390.3144134117552,5GHz,1
-18.340056052842286,248.3404585056324,5GHz,0
-56.08650914297816,120.12751870690518,2.4GHz,0
-62.30555705750924,105.63556136960304,2.4GHz,0
-53.73202143303936,91.04644320566592,5GHz,0
-69.86221258358579,390.8089861407415,2.4GHz,1
-25.239061982374892,122.20372079715274,2.4GHz,0
-49.72796099075209,268.05470912734677,5GHz,0
-76.77873048531828,231.25771687679767,5GHz,1
-10.04254267254315,294.0093406218591,5GHz,0
-61.61087786267886,439.8059011818852,2.4GHz,1
-45.64471388860114,435.196221140048,5GHz,0
-9.352788903545303,231.02727519418121,5GHz,0
-37.57620040860079,17.52946286001442,2.4GHz,0
-88.3101959291636,218.95746480000855,5GHz,1
-6.016787638652488,307.0348333378288,2.4GHz,0
-37.229194692858215,283.3047319580503,2.4GHz,0
-66.50943853429139,329.1546918421007,5GHz,1
-86.07279273366127,85.49710891181091,5GHz,0
-20.597481072970396,326.80219840255893,5GHz,0
-37.99272440714865,99.49929318444839,2.4GHz,0
-46.65389080236785,377.756750541407,5GHz,0
-10.610741694904235,176.1529304987132,2.4GHz,0
-21.14027887754692,357.84876235691223,5GHz,0
-84.83251202672488,33.45414346399247,5GHz,0
-68.82779322044517,209.85141253954757,5GHz,1
-75.15108601855343,355.46691590903305,5GHz,1
-25.605370742732305,121.16655300243212,2.4GHz,0
-96.64675652642207,399.69065195063905,5GHz,1
-43.01103151286835,319.08206922141665,5GHz,0
-23.75413142593095,297.9052683534012,5GHz,0
-12.32343632382505,183.2389385601252,5GHz,0
-65.79182512840924,246.4012204867476,2.4GHz,1
-17.87426953279872,302.70115747914804,2.4GHz,0
-88.93682630447928,241.50643581829632,5GHz,1
-15.354770826548176,352.17352873087447,2.4GHz,0
-87.25113376680176,222.51149722241018,5GHz,1
-60.27127094396327,109.11385905359487,2.4GHz,0
-20.270463422044642,114.82755357251315,5GHz,0
-85.00825726512262,12.843846733041136,2.4GHz,0
-77.07486047673585,157.4692806237495,2.4GHz,0
-27.774743160693376,376.9696438344746,2.4GHz,0
-27.996346345392567,399.1397273304287,2.4GHz,0
-35.88523671147027,109.2090956269175,2.4GHz,0
-30.605155553290004,479.93155846698977,5GHz,0
-45.72755566524038,256.17736880526206,2.4GHz,0
-74.82009410930473,459.31958701906626,5GHz,1
-65.43040064960806,356.3149881121993,5GHz,1
-81.84022831985743,363.9923772809824,5GHz,1
-9.154943866637169,51.671374439974855,5GHz,0
-41.660820523387954,117.79565217949603,5GHz,0
-59.91485832363601,14.319268314291591,5GHz,0
-53.79941963558673,360.9025438336014,5GHz,1
-5.271666038818466,178.7747613299699,5GHz,0
-84.66485968839199,395.4597328774099,5GHz,1
-41.37701679832028,176.07874776914286,5GHz,0
-49.4111321115534,411.47353862644195,5GHz,0
-38.85457645653522,74.04214433667337,2.4GHz,0
-98.18898161791594,94.95284681117901,5GHz,0
-12.787609105584849,177.02950439612889,5GHz,0
-6.788171751638757,210.15882055231393,5GHz,0
-43.48668164107911,180.8643773130594,2.4GHz,0
-30.334917612310775,384.18704593637773,2.4GHz,0
-7.75006188227043,57.506182387090206,5GHz,0
-29.276136568660135,182.09633962285915,2.4GHz,0
-84.74609570857386,420.2475997625751,2.4GHz,1
-42.37116398331868,42.730567858464276,5GHz,0
-39.32849536171441,471.7483187589651,5GHz,0
-57.5869328697614,493.2952527132863,2.4GHz,1
-26.355576437527716,53.398405174289245,2.4GHz,0
-6.56329852309851,152.7235359053111,5GHz,0
-7.443148709322372,192.47632635732452,5GHz,0
-54.91606285958679,390.43177063983575,5GHz,1
-88.67619541592447,302.0041379371996,5GHz,1
-1.5158801037665484,325.739193241358,5GHz,0
-16.110191355406585,381.1798131810679,5GHz,0
-87.53373187967331,67.8097097241426,2.4GHz,0
-7.915811738262761,418.2726338860286,5GHz,0
-13.010363793787178,355.75370404827055,5GHz,0
-48.11619428739279,292.89744534622145,2.4GHz,0
-40.872456425507075,445.9703140436978,5GHz,0
-60.09972961298698,353.1501134030655,5GHz,1
-94.52383611779686,108.83298168920246,2.4GHz,0
-66.48027583540991,220.57523672707669,2.4GHz,1
-19.714655140198857,252.08100479850933,5GHz,0
-99.53679769953972,37.05663710769876,2.4GHz,0
-66.65008283088558,477.7723815464273,5GHz,1
-60.18313064090567,73.00285779047046,5GHz,0
-46.26043970620771,351.75602094109615,2.4GHz,0
-8.01443835872395,258.0532076845313,5GHz,0
-65.36540056340388,22.55980244336707,5GHz,0
-65.30467981037722,463.1262631735372,5GHz,1
-26.24987518902516,427.40003632127724,5GHz,0
-54.778205911019285,266.8863846728794,2.4GHz,1
-77.5395177060018,122.18174470832818,2.4GHz,0
-54.75604838673066,69.59521643324618,5GHz,0
-85.91429796202002,188.06231492174203,5GHz,0
-82.36130134937767,135.15985771258434,5GHz,0
-50.16322272605203,258.2786884930864,5GHz,1
-58.10745504954521,483.5405551004802,5GHz,1
-8.515409893189997,291.7272116825243,2.4GHz,0
-63.76061008833669,446.06621738614797,2.4GHz,1
-41.94116497219566,328.93063037293086,2.4GHz,0
-36.77357120804696,242.87079802772823,5GHz,0
-98.69055434116663,428.75770573935193,5GHz,1
-33.646262798328934,240.97037398476877,5GHz,0
-82.19640331302486,435.6278035500769,2.4GHz,1
-3.892968253054491,152.87261709212498,5GHz,0
-85.1337272246887,73.11840614386418,2.4GHz,0
-58.537587627297626,429.1040875378398,5GHz,1
-91.46503319213562,297.83343025840674,5GHz,1
-0.3125748154052701,445.65527514199044,5GHz,0
-49.78049896687574,469.53533142626776,5GHz,0
-40.46149826799562,36.277911282010095,2.4GHz,0
-93.29235226115725,255.4749579108455,5GHz,1
-25.003952960082216,193.73262904651932,5GHz,0
-79.00944069044142,316.6706145643574,2.4GHz,1
-10.19457105592862,398.85968662913854,2.4GHz,0
-79.48603595179928,147.4892058274408,2.4GHz,0
-80.93122793363335,282.8312083428541,5GHz,1
-96.34503321519051,357.2770041534008,5GHz,1
-52.793305489000076,75.87123058950966,5GHz,0
-43.51588667373836,408.8927839161208,5GHz,0
-93.42913605716477,306.9937039279568,2.4GHz,1
-22.447238330498948,475.2733441856894,2.4GHz,0
-54.67111652519724,176.3691703740397,2.4GHz,0
-47.560973067241996,62.99151174522734,2.4GHz,0
-55.92372530617718,258.18558850809336,2.4GHz,1
-59.9236939124674,52.047278137625035,5GHz,0
-44.03596686917821,485.0679964287633,5GHz,0
-84.47597540692875,28.955629546023854,5GHz,0
-81.8071869504729,379.21691154258093,2.4GHz,1
-13.82143789864827,267.30017508969956,2.4GHz,0
-5.388453786636731,190.62411972416146,5GHz,0
-62.669068372024704,42.26266060924078,5GHz,0
-72.92553268564463,314.8617928450678,5GHz,1
-35.60004567609842,296.7579614015681,5GHz,0
-59.12658289019036,147.63280380312386,5GHz,0
-97.46136443396551,456.0086336910529,5GHz,1
-84.38474026338096,159.01390359799007,2.4GHz,0
-28.40277711526025,230.365451190132,5GHz,0
-34.10760580898486,276.4436034001413,2.4GHz,0
-97.29040074965165,59.113620306380184,5GHz,0
-77.80278380670505,466.7592424146798,2.4GHz,1
-76.89252034119286,193.52271470101013,2.4GHz,0
-32.81072564012716,49.58181479842837,2.4GHz,0
-98.02894622456358,199.77267510091167,5GHz,0
-89.58914180154261,304.0992480753645,5GHz,1
-20.00839146268106,261.6898091924515,5GHz,0
-82.14553379456663,350.32556727826426,5GHz,1
-34.72538921481252,37.18713161327621,2.4GHz,0
-76.18172189532734,149.4248990333075,5GHz,0
-90.05586072406548,411.4229826516501,5GHz,1
-75.6827809000546,49.14790701776682,5GHz,0
-27.77330681443408,429.1881178010192,2.4GHz,0
-14.43035318937143,55.02908511778206,2.4GHz,0
-16.978013543300847,418.88256529693115,5GHz,0
-60.28164703815452,186.78631652857607,5GHz,0
-33.19148634293538,309.98244099603573,5GHz,0
-79.5015704584179,84.9146866675191,5GHz,0
-70.68522697389866,42.42267364533861,2.4GHz,0
-10.366418147888027,115.8097199698662,5GHz,0
-98.6998076489264,72.64837077526082,5GHz,0
-91.4491469145532,163.07888986301958,2.4GHz,0
-79.21137448539727,262.04779079039986,5GHz,1
-97.34677961261802,298.49213714685465,5GHz,1
-81.85645649102027,397.035372616074,5GHz,1
-41.695843903030784,331.55754769169573,2.4GHz,0
-57.8575449407502,308.29157931348095,2.4GHz,1
-10.732828892302521,211.77319346802958,5GHz,0
-18.255643826155904,242.16613313046795,5GHz,0
-65.8182648302124,213.11520640118874,2.4GHz,1
-74.05765665687075,422.66135473007773,2.4GHz,1
-62.03075918327331,122.70022174871592,2.4GHz,0
-40.97050574851922,12.803256455562666,5GHz,0
-73.19363591771237,329.14674964085725,2.4GHz,1
-37.5851092150866,109.20646998302739,2.4GHz,0
-59.058834780875955,446.1564167918066,2.4GHz,1
-44.795281914801976,430.93270155626146,5GHz,0
-56.38734708646833,47.59641224482088,2.4GHz,0
-70.55342404580823,62.1303186528979,5GHz,0
-5.154669303784331,252.6340802008665,5GHz,0
-23.639420584023924,308.5191047569838,5GHz,0
-85.98868242335475,144.70508536629796,5GHz,0
-13.15320241020872,361.23088118269163,2.4GHz,0
-51.256880175048636,301.50885025024706,5GHz,1
-10.54477731059086,169.1638137767918,5GHz,0
-20.014474405268473,22.43202914073464,5GHz,0
-57.47864955307666,377.5736378362737,2.4GHz,1
-97.75306916798826,115.22929625429053,2.4GHz,0
-73.1322640615054,418.8921342966879,2.4GHz,1
-45.83657853391331,215.94222742658505,2.4GHz,0
-36.652178017385275,292.76794688956505,5GHz,0
-74.21123145667977,437.7448779004109,5GHz,1
-86.06439259271758,433.17527045077713,5GHz,1
-16.506976320070095,192.0445918693509,2.4GHz,0
-1.5597819296447852,112.35555743027312,2.4GHz,0
-47.43098176973142,389.8215780870114,2.4GHz,0
-82.83207141516965,222.20929976504428,5GHz,1
-72.7692673480631,104.10057684391201,5GHz,0
-98.16093234525333,453.1684177354036,5GHz,1
-8.570119343950097,107.07105517813282,2.4GHz,0
-88.22489171098589,22.64551241370323,2.4GHz,0
-42.348352448574644,19.937187146035782,5GHz,0
-72.5944779312794,314.9345246625895,2.4GHz,1
-44.582199748420656,334.2207797515899,5GHz,0
-34.857961164813574,162.4104354779221,5GHz,0
-17.025819629279837,166.80538473106105,2.4GHz,0
-79.35787282393969,176.35201837937194,5GHz,0
-98.90041713415195,343.27768791185053,5GHz,1
-86.31143699311927,38.485557603146006,5GHz,0
-9.998135815189485,465.26701281874955,5GHz,0
-12.61099224374847,119.03531164694876,5GHz,0
-40.25868978296917,499.8398705686252,2.4GHz,0
-39.948313956634664,94.04611995572162,5GHz,0
-33.49633254537446,388.05776408306497,2.4GHz,0
-82.46287213765504,119.47214701551627,5GHz,0
-8.558805407504025,49.61493280519445,2.4GHz,0
-58.12294751079269,438.7173289318179,2.4GHz,1
-61.68614717505025,430.788117003537,2.4GHz,1
-48.10822947171624,207.74949230030467,5GHz,0
-95.30340332249449,354.17410984480915,2.4GHz,1
-83.37166312439206,282.9623070151194,5GHz,1
-26.196638357362957,427.9484957001369,5GHz,0
-91.72013320748735,164.37742496614067,2.4GHz,0
-39.68478905336118,266.5994759995027,2.4GHz,0
-75.4650890318679,247.83246189022972,5GHz,1
-61.070438595802344,183.41385486586077,5GHz,0
-71.13062632293001,446.8129816326224,5GHz,1
